0,737425,737426,737427,737428,737429,737430,737431,737432,737433,737434,737435,737436,737437,737438,737439,737440,737441,737442,737443,737444,737445,737446,737447,737448,737449,737450,737451,737452,737453,737454,737455,737456,737457,737458,737459,737460,737461,737462,737463,737464,737465,737466,737467,737468,737469,737470,737471,737472,737473,737474,737475,737476,737477,737478,737479,737480,737481,737482,737483,737484,737485,737486,737487,737488,737489,737490,737491,737492,737493,737494,737495,737496,737497,737498,737499,737500,737501,737502,737503,737504,737505,737506,737507,737508,737509,737510,737511,737512,737513,737514,737515,737516,737517,737518,737519,737520,737521,737522,737523,737524,737525,737526,737527,737528,737529,737530,737531,737532,737533,737534,737535,737536,737537,737538,737539,737540,737541,737542,737543,737544
3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,6,5,9,4,0,0,5,10,8,11,14,2,4,6,7,10,11,7,2,4,13,5,7,12,4,1,2,9,0,13,4,2,2,1,6,1,3,0,1,1,2,2,1
3457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,7,2,0,1,1,0,3,5,3,3,5,1,4,3,3,4,5,1,5,3,0,1,3,0,1,2,2,1,5,3,2,3,1,0,3,1,0,1,1,1,0,2,0
3458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,3,2,2,3,3,6,1,3,7,10,10,9,44,1,5,5,20,11,5,6,1,0,7,4,3,3,3,0,0,1,3,3,3,4,0,1,1,1,6,1,2,1,1,1,1
3459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,4,0,3,26,11,21,14,18,13,10,23,26,25,31,23,26,22,20,20,16,29,49,28,25,46,72,30,30,49,26,5,12,15,18,15,23,10,12,26,5,22,1,17,3,5,8,1,1
3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,3,10,8,6,14,0,12,3,30,3,31,2,0,26,23,15,6,14,0,16,6,10,11,8,5,3,0,0,5,5,5,5,0,2,6,2,1,2,1,1,0,1,0,1
3461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,4,0,1,14,7,7,1,0,0,1,2,2,2,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,2,1,4,2,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
4011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,6,11,11,6,5,2,3,1,8,9,38,24,22,4,12,19,9,31,20,22,1,7,15,16,11,32,13,3,5,35,6,18,9,13,4,6,7,15,44,10,16,12,6,16,76,10,12,13,14,7,32,36
4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,0,4,1,2,0,0,0,0,0,2,0,0,3,0,1,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,6,2,0,0,6,4
5111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,1,0,17,0,0,42,64,36,22,19,0,0,46,22,19,27,23,19,5,54,46,29,46,31,10,10,55,25,45,24,7,9,12,13,25,32,16,19,11,22,17,12,12,9,7,4,10,23,16,10
5112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,5,1,1,4,0,0,23,12,7,18,18,26,16,15,14,26,34,18,14,8,30,23,15,16,23,9,24,18,31,41,27,22,18,20,13,14,19,13,20,11,7,12,28,26,18,26,2,10,11,21,18
5113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,6,0,38,0,0,0,73,0,43,7,54,4,28,25,35,0,6,2,11,0,17,15,8,0,36,13,25,4,4,3,1,0,16,4,15,1,2,0,173,11,12,8,10,4,0,7,0,10
5114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,6,9,4,4,6,4,6,11,12,0,17,7,17,11,31,18,0,21,13,10,13,24,2,1,5,6,4,10,0,0,7,0,10,2,18,22,15,42,16,12,11,13,11,8,0,8,7,11
5116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,0,0,1,8,2,3,9,6,0,1,9,10,23,5,20,0,4,14,4,24,18,7,1,6,28,11,26,14,6,29,7,11,15,9,23,4,8,4,2,6,17,18,6,0,3,4,16,7,5,4,2,5,10,1
5117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,2,4,3,8,5,4,0,8,6,3,1,9,0,0,14,3,7,9,6,0,1,9,8,1,1,0,10,0,0,6,0,3,2,0,0,5,2,11,1,5,0,0,2,1,0
5119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,2,0,1,4,9,9,1,0,2,1,3,4,12,3,2,0,0,15,4,11,9,10,0,3,10,7,8,2,2,1,0,3,7,7,6,0,1,2,4,2,2,1,1,1,2,2,1
5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,0,1,2,2,6,1,0,12,1,1,5,4,9,5,0,2,8,11,8,3,0,7,5,9,4,29,15,3,1,1,4,13,8,6,2,1,3,3,2,4,1,0,0,0,3,0
5122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,1,2,11,3,12,3,1,4,4,6,11,8,9,6,7,6,7,5,12,11,1,2,10,4,1,7,5,6,4,7,6,2,7,4,5,0,4,5,3,2,2,0,0,1,2,0
5124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,7,1,8,14,12,23,2,2,19,12,15,20,21,22,9,1,11,43,13,22,11,31,12,40,22,80,27,25,16,12,8,10,25,21,58,17,10,23,20,6,6,4,13,6,8,8,7
5154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,8,7,0,19,12,16,21,8,5,0,18,6,18,29,18,35,12,4,9,19,14,9,14,0,3,16,27,21,2,51,0,0,7,19,9,10,16,3,10,14,8,10,17,3,3,8,9,5
5158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,4,5,2,6,0,21,18,14,22,15,37,8,39,9,21,20,20,13,21,22,29,24,18,20,21,30,18,31,44,47,17,2,12,16,31,10,20,16,19,10,12,5,7,13,13,4,10,4,17,10
5162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,4,2,7,3,1,9,10,6,36,25,13,17,10,44,35,31,34,3,33,19,20,25,31,10,7,27,4,2,7,17,1,5,4,2,7,4,7,5,6,11,2,3,14,3,1,0,3,3,11,6
5166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,2,5,6,4,14,7,8,12,17,29,10,15,3,17,5,18,11,18,10,20,7,45,22,12,44,13,6,3,15,10,25,21,5,2,7,10,7,14,7,20,8,2,24,5,12,8,10,0,3,4,13
5170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,3,7,8,9,0,22,23,16,20,19,5,1,16,12,19,18,15,2,1,12,9,9,12,12,7,0,17,23,16,18,1,17,17,7,10,6,6,12,3,11,7,7,8,7,11,4,2,5,4,6
5314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,2,6,5,5,1,1,4,10,34,7,13,32,14,19,11,24,31,7,15,17,9,4,25,22,32,17,31,15,6,21,8,25,14,17,12,10,11,10,3,6,14,2,6,5,10,2,23,12,2,3,7,4
5315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,1,6,2,5,10,1,2,10,10,8,42,48,88,35,48,99,90,104,100,60,47,48,89,77,61,85,79,58,66,89,128,73,51,19,25,42,54,70,40,28,20,31,8,19,22,23,26,7,5,8,15,18,13,11,15,6,4,9,13
5316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,6,0,4,5,8,5,5,3,0,7,4,11,7,7,13,2,10,15,7,9,6,3,0,4,3,3,1,2,3,0,1,2,11,4,6,2,0,1,0,1,4,0,1,0,1,3,1
5334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,0,16,15,9,5,4,3,2,7,6,22,52,15,10,56,15,51,113,67,24,27,61,78,54,40,51,39,50,59,98,87,70,48,6,6,81,52,63,37,8,25,13,8,56,32,20,23,14,12,35,40,18,11,12,2,5,9,22
5358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,2,2,5,3,6,3,5,12,9,24,21,30,17,7,11,13,18,17,20,9,4,16,8,44,17,14,6,1,19,22,22,24,11,10,4,3,12,19,8,10,5,1,8,3,6,4,3,3,1,1,4
5362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,4,9,2,2,15,9,16,10,40,17,3,22,11,31,14,11,8,45,35,31,42,52,46,0,32,63,40,39,64,17,20,3,23,5,20,16,38,4,18,7,13,23,3,7,9,3,2,8,1
5366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,2,4,0,0,8,11,10,12,6,3,0,2,4,26,14,9,12,2,6,20,10,41,5,2,10,2,15,17,10,4,6,6,1,6,13,3,2,1,8,2,11,2,3,4,0,2,5,3
5370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,29,10,15,9,17,45,55,27,47,13,44,66,65,66,74,37,18,66,74,30,59,41,30,29,29,30,53,61,58,24,10,25,40,73,24,26,13,0,22,22,33,22,0,24,0,0,9,26,19,55,10,0,8,3,7,10,7,3,0,10,4,0
5374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,5,3,0,0,0,20,0,17,14,9,0,24,3,14,21,19,19,16,34,8,29,17,17,7,17,0,11,9,9,14,0,9,0,0,3,10,9,8,19,0,4,7,7,2,5,0,0,4,1,0
5378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,3,4,3,11,0,0,9,7,1,1,9,17,29,10,11,14,24,5,9,21,11,11,5,9,12,11,23,13,12,9,13,16,18,12,3,4,7,6,1,3,2,3,1,2,5,6,8,1,2,0,0
5382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,8,0,5,4,9,0,0,12,29,23,47,25,0,0,93,46,44,48,56,34,17,32,11,30,30,75,17,18,38,28,44,26,17,21,6,13,42,33,28,13,25,29,2,14,5,9,14,12,3,10,7,5
5512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,5,0,5,3,0,0,7,3,1,3,5,0,2,3,2,6,5,5,1,3,6,8,5,2,1,2,2,5,5,3,3,4,2,7,3,3,13,3,1,1,1,2,2
5513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,4,1,2,0,5,5,16,5,3,0,4,5,7,10,19,6,2,9,14,13,16,17,6,9,19,4,8,11,5,3,6,4,2,7,6,10,3,2,4,7,8,22,3,6,1,8,3,1
5515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,1,2,7,6,0,18,27,29,27,47,37,23,20,23,35,27,32,36,22,8,17,22,15,18,7,15,12,16,9,6,10,0,5,0,5,6,3,2,4,5,0,2,3,5,5,2,2,0,1,1,3
5554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,2,2,3,4,16,11,17,45,33,51,39,34,17,11,15,18,28,26,30,27,5,26,33,52,37,40,29,11,18,25,29,18,7,5,13,10,8,11,21,4,7,0,5,9,6,8,3,2,0,1,2,2
5558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,3,2,5,2,6,9,6,1,5,14,14,13,19,0,4,36,8,17,20,33,0,53,15,18,21,25,18,1,0,21,9,12,2,10,12,7,0,2,3,0,10,6,2,4,0,2,3,5,0,5,3,3,3
5562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,6,0,0,27,15,14,14,7,1,5,33,14,5,29,51,19,14,30,34,36,25,33,40,14,16,19,30,47,26,14,9,2,16,63,19,27,55,28,34,37,21,26,23,15,7,7,9,0
5566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,19,58,21,31,25,0,0,42,32,14,29,30,34,25,18,21,31,68,31,50,22,65,48,60,55,30,40,18,17,47,13,16,18,20,24,20,9,19,16,9,10,17,9,9,7
5570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,3,15,15,15,7,27,20,21,32,30,3,24,6,26,5,20,12,4,12,12,21,6,1,1,1,3,4,13,2,8,2,22,4,10,0,8,4,1,2,1,2,9,4,2,1,1,2,5,4
5711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,1,3,0,1,7,5,1,2,1,2,32,6,54,20,5,0,0,14,9,1,24,8,11,3,5,9,31,5,11,10,0,0,1,3,54,0,0,4,0,10,8,2,0,2,0,0,0,3
5754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,17,2,11,34,13,24,42,15,29,5,13,16,27,22,25,12,20,11,12,16,13,10,6,23,16,25,16,9,8,7,1,4,3,6,13,10,5,6,23,2,4,6,0,0,0,0,1,3
5758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,12,4,2,1,11,17,21,10,12,0,4,7,9,8,14,5,1,4,5,24,17,24,13,7,5,9,6,11,7,3,5,3,1,6,3,1,2,1,2,5,6,1,1,1,0,0,2,4
5762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,7,6,0,0,2,7,5,14,7,9,2,8,6,5,28,17,21,4,4,0,14,10,10,23,10,1,8,7,2,6,9,1,0,4,4,8,1,1,3,1,2,2
5766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,8,5,12,4,0,19,0,16,31,12,13,7,12,16,18,14,25,27,30,4,19,11,19,16,31,25,17,21,29,24,15,0,4,0,0,35,13,16,15,12,0,35,20,11,9,7,1,0,13,2,3
5770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,4,1,5,18,1,19,19,17,19,15,7,8,5,12,11,11,3,11,7,8,6,36,27,10,8,14,1,10,14,10,14,0,14,0,4,2,6,3,2,6,1,0,6,4,4,0,2,1,1,3,7
5774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,7,0,0,0,9,13,23,4,15,0,8,15,8,13,22,7,0,38,24,36,46,16,2,0,57,33,17,18,0,28,0,13,14,7,17,9,0,0,13,8,5,11,1,1,0,8,1,1
5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,4,5,5,0,0,4,6,4,18,17,26,18,13,15,13,16,14,0,11,4,11,6,18,15,0,3,9,3,0,3,38,0,3,0,4,30,45,11,5,2,4,2,12,0,0,2,0,2,2,0
5913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,9,3,0,0,17,32,12,28,35,17,0,16,19,10,24,7,16,9,23,19,34,31,18,9,19,20,46,14,20,13,11,10,13,9,6,9,5,4,5,14,5,8,3,5,5,21,8,6,9
5914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,5,0,17,3,6,5,7,1,5,0,7,10,8,0,2,11,4,5,13,5,3,2,10,4,5,21,4,3,0,11,6,3,7,0,4,5,19,3,6,6,4,1,2,4
5915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,8,7,24,11,9,19,6,5,15,8,14,15,4,4,14,11,37,11,16,12,8,13,16,3,6,6,4,6,19,8,11,13,13,8,10,5,6,11,3,2,2,6,3,2
5916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,4,0,2,4,0,5,1,10,6,6,3,4,3,3,6,2,2,0,0,5,6,4,9,3,0,6,2,2,4,13,5,2,0,3,4,4,5,7,0,1,3,0,11
5954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,4,1,0,8,5,5,14,15,2,5,16,15,11,17,19,15,23,17,17,7,11,18,4,8,13,9,15,8,8,4,5,2,3,12,2,13,1,5,2,2,1,3,3,1,2,1,1,2
